BudgetID,Financial_Year,PeriodKey,SegmentID,StandardItemID,FundID,CostCentreID,ProjectID,DetailedItemID,VoteID,Budget_Amount,Adjusted_Amount,Forecast_Amount,Budget_Version,Approval_Date
2452,2025,202409,3,7,1,18,,2,1,29863,10083,39650,1,7/1/2024
2453,2025,202409,2,1,3,29,,8,3,11626,19078,34005,1,7/1/2024
2454,2025,202407,4,2,1,18,,7,5,29936,29833,20161,1,7/1/2024
2455,2025,202409,5,6,3,4,,5,3,34472,21482,26788,1,7/1/2024
2456,2025,202409,5,7,2,15,,4,1,40874,25946,10453,1,7/1/2024
2457,2025,202409,3,2,3,25,,1,1,31457,48950,40363,1,7/1/2024
2458,2025,202409,3,7,1,5,,8,5,13996,42910,30695,1,7/1/2024
2459,2025,202409,5,1,1,6,,4,2,48641,49841,43452,1,7/1/2024
2460,2025,202409,2,1,1,24,,6,4,31872,32763,46661,1,7/1/2024
2461,2025,202409,2,4,1,39,,5,4,37777,39961,42503,1,7/1/2024
2462,2025,202408,5,3,2,3,,3,5,24851,18557,22219,1,7/1/2024
2463,2025,202409,4,2,4,27,,1,3,33488,15354,14606,1,7/1/2024
2464,2025,202408,3,2,3,24,,2,2,27878,43853,45563,1,7/1/2024
2465,2025,202409,3,8,4,25,,7,1,31793,40834,14062,1,7/1/2024
2466,2025,202408,2,8,4,22,,8,3,27220,45477,27825,1,7/1/2024
2467,2025,202409,1,1,3,21,,4,5,10089,23759,27085,1,7/1/2024
2468,2025,202408,5,6,3,14,,6,2,42679,20693,40588,1,7/1/2024
2469,2025,202407,5,2,2,27,,3,2,43430,20794,38709,1,7/1/2024
2470,2025,202408,3,6,2,33,,6,3,32777,25008,19440,1,7/1/2024
2471,2025,202408,2,4,1,13,,1,3,23960,21166,31855,1,7/1/2024
2472,2025,202408,4,6,3,34,,1,1,28361,20815,23281,1,7/1/2024
2473,2025,202409,1,3,2,21,,4,5,22148,18963,48929,1,7/1/2024
2474,2025,202409,1,5,4,40,,3,1,32077,43087,46379,1,7/1/2024
2475,2025,202407,1,1,2,30,,6,5,15082,43359,37034,1,7/1/2024
2476,2025,202408,1,3,3,24,,5,4,30770,19002,33485,1,7/1/2024
2477,2025,202407,4,7,4,26,,6,1,13119,47386,26471,1,7/1/2024
2478,2025,202408,3,5,1,29,,1,1,37193,29278,14853,1,7/1/2024
2479,2025,202408,1,1,4,15,,5,4,11425,14391,40662,1,7/1/2024
2480,2025,202409,2,1,1,31,,5,1,37978,48920,26799,1,7/1/2024
2481,2025,202407,5,6,1,35,,3,3,10097,35431,24578,1,7/1/2024
2482,2025,202408,3,6,2,10,,7,5,32114,37829,10408,1,7/1/2024
2483,2025,202407,3,8,2,7,,3,2,10665,24105,47725,1,7/1/2024
2484,2025,202407,4,2,1,27,,2,3,22853,33812,39160,1,7/1/2024
2485,2025,202407,5,4,1,30,,4,4,42949,45264,31060,1,7/1/2024
2486,2025,202408,1,3,4,3,,6,3,40603,47945,15695,1,7/1/2024
2487,2025,202408,2,6,3,7,,3,3,24077,25850,27628,1,7/1/2024
2488,2025,202407,4,2,4,39,,2,2,26514,39731,20929,1,7/1/2024
2489,2025,202409,5,4,4,32,,4,5,41917,23150,42350,1,7/1/2024
2490,2025,202408,2,6,3,21,,4,3,36378,34148,45629,1,7/1/2024
2491,2025,202409,2,4,4,25,,6,3,42328,29620,22014,1,7/1/2024
2492,2025,202407,1,4,3,19,,1,5,46674,26698,29294,1,7/1/2024
2493,2025,202408,1,2,4,20,,5,4,20501,43826,35168,1,7/1/2024
2494,2025,202407,4,6,3,33,,5,1,29104,32473,42444,1,7/1/2024
2495,2025,202408,3,6,3,28,,2,4,22459,35320,23639,1,7/1/2024
2496,2025,202408,1,7,4,1,,8,1,27249,42190,18422,1,7/1/2024
2497,2025,202408,3,4,4,13,,4,5,11935,31872,10477,1,7/1/2024
2498,2025,202409,5,6,4,27,,5,2,29729,39376,37038,1,7/1/2024
2499,2025,202408,1,1,3,28,,4,1,33688,20867,46052,1,7/1/2024
2500,2025,202408,5,7,1,15,,3,5,37883,37113,36654,1,7/1/2024
2501,2025,202408,2,2,1,17,,2,2,40256,20393,30601,1,7/1/2024
2502,2025,202409,1,8,3,17,,5,1,26439,29515,27148,1,7/1/2024
2503,2025,202407,3,2,1,22,,8,4,44298,26697,43275,1,7/1/2024
2504,2025,202407,3,7,2,37,,7,4,30661,44120,14169,1,7/1/2024
2505,2025,202408,1,2,3,34,,8,1,48218,28549,40818,1,7/1/2024
2506,2025,202407,1,3,3,5,,8,4,39292,30411,46470,1,7/1/2024
2507,2025,202408,3,1,4,9,,8,3,27768,11291,28760,1,7/1/2024
2508,2025,202408,1,8,4,8,,7,4,30761,22226,26747,1,7/1/2024
2509,2025,202407,3,1,3,37,,1,1,19151,32703,12214,1,7/1/2024
2510,2025,202408,1,7,3,18,,6,1,39905,20727,45508,1,7/1/2024
2511,2025,202408,1,6,3,37,,7,5,46122,33033,46244,1,7/1/2024
2512,2025,202409,1,1,2,14,,4,3,42288,39693,18535,1,7/1/2024
2513,2025,202409,5,2,3,30,,5,4,46519,41030,45559,1,7/1/2024
2514,2025,202408,1,6,4,5,,7,5,32622,28908,29634,1,7/1/2024
2515,2025,202409,1,7,3,22,,6,2,36128,11948,45093,1,7/1/2024
2516,2025,202408,3,4,4,38,,8,5,35051,26109,22438,1,7/1/2024
2517,2025,202408,2,2,2,19,,3,5,11090,37485,46641,1,7/1/2024
2518,2025,202409,2,7,1,7,,5,2,20583,45239,41993,1,7/1/2024
2519,2025,202408,5,1,4,14,,1,1,24674,12730,38829,1,7/1/2024
2520,2025,202408,5,5,2,8,,6,3,25612,39786,27828,1,7/1/2024
2521,2025,202407,3,7,3,18,,8,3,43671,17094,34823,1,7/1/2024
2522,2025,202409,1,3,2,30,,2,3,37413,16373,13531,1,7/1/2024
2523,2025,202408,5,5,1,36,,2,3,43694,32609,49996,1,7/1/2024
2524,2025,202407,4,8,1,11,,7,5,13752,32529,46827,1,7/1/2024
2525,2025,202408,5,6,4,1,,5,3,13620,31646,29458,1,7/1/2024
2526,2025,202409,1,3,1,12,,3,3,49850,14530,25074,1,7/1/2024
2527,2025,202407,3,8,3,13,,6,2,34974,37130,37587,1,7/1/2024
2528,2025,202409,5,3,4,1,,8,4,24672,17209,40284,1,7/1/2024
2529,2025,202407,2,8,4,34,,6,5,18076,29352,25656,1,7/1/2024
2530,2025,202407,4,7,3,28,,8,3,43160,21913,26148,1,7/1/2024
2531,2025,202408,1,1,4,32,,5,1,35650,45059,43734,1,7/1/2024
2532,2025,202409,1,6,3,12,,4,3,34141,35584,39384,1,7/1/2024
2533,2025,202409,2,4,2,40,,3,4,37445,46794,38364,1,7/1/2024
2534,2025,202409,1,2,1,22,,5,1,49474,23817,44068,1,7/1/2024
2535,2025,202409,3,3,2,16,,8,1,42971,41948,28935,1,7/1/2024
2536,2025,202408,1,4,3,30,,7,3,17615,41593,16441,1,7/1/2024
2537,2025,202409,3,7,2,25,,7,5,43780,38965,38003,1,7/1/2024
2538,2025,202407,3,5,3,31,,6,4,20171,34010,28828,1,7/1/2024
2539,2025,202409,1,6,1,9,,1,1,42999,34921,27772,1,7/1/2024
2540,2025,202409,4,6,2,7,,1,2,25310,11216,31615,1,7/1/2024
2541,2025,202408,1,5,4,12,,5,1,36928,35684,24772,1,7/1/2024
2542,2025,202409,1,4,4,30,,1,5,31461,20222,26746,1,7/1/2024
2543,2025,202407,5,3,2,16,,4,5,21567,30044,45946,1,7/1/2024
2544,2025,202409,1,3,2,16,,8,5,42029,32124,45681,1,7/1/2024
2545,2025,202409,2,4,2,31,,6,3,33313,28710,41303,1,7/1/2024
2546,2025,202408,3,5,2,15,,5,5,49213,11410,49921,1,7/1/2024
2547,2025,202408,1,3,4,12,,3,1,19554,13227,22249,1,7/1/2024
2548,2025,202409,3,2,4,30,,1,5,26884,27059,35624,1,7/1/2024
2549,2025,202407,3,6,3,11,,2,1,15093,13036,24252,1,7/1/2024
2550,2025,202407,5,2,3,29,,5,5,39269,24043,13112,1,7/1/2024
2551,2025,202408,3,8,1,35,,1,2,25487,24279,20833,1,7/1/2024
2552,2025,202407,1,1,2,6,,7,3,20048,34281,44531,1,7/1/2024
2553,2025,202407,4,8,2,8,,2,3,36989,23249,41522,1,7/1/2024
2554,2025,202408,1,4,4,22,,2,5,22801,28966,22383,1,7/1/2024
2555,2025,202409,2,2,3,23,,6,5,33999,31723,12379,1,7/1/2024
2556,2025,202408,2,3,3,12,,7,1,48619,36709,10609,1,7/1/2024
2557,2025,202408,5,7,1,21,,7,3,43577,44574,48115,1,7/1/2024
2558,2025,202409,3,3,3,21,,3,5,24164,25316,39384,1,7/1/2024
2559,2025,202409,4,3,4,39,,4,2,45851,27481,48987,1,7/1/2024
2560,2025,202407,1,1,3,29,,8,2,42945,24340,33772,1,7/1/2024
2561,2025,202407,2,2,4,28,,3,1,28855,25679,18673,1,7/1/2024
2562,2025,202408,2,2,4,17,,5,4,45625,20659,49946,1,7/1/2024
2563,2025,202409,2,8,3,40,,7,1,26783,40913,49924,1,7/1/2024
2564,2025,202409,2,4,1,9,,1,1,18982,16147,15975,1,7/1/2024
2565,2025,202409,1,7,1,37,,5,2,13824,24915,16290,1,7/1/2024
2566,2025,202407,3,7,2,12,,4,1,33717,42787,17310,1,7/1/2024
2567,2025,202409,3,6,3,4,,7,1,38972,22957,38231,1,7/1/2024
2568,2025,202407,3,7,1,10,,1,1,45399,32267,49902,1,7/1/2024
2569,2025,202409,1,6,4,30,,1,4,24275,41903,43677,1,7/1/2024
2570,2025,202407,2,8,4,5,,7,4,12741,33182,13368,1,7/1/2024
2571,2025,202407,5,7,2,27,,4,4,16658,11159,33014,1,7/1/2024
2572,2025,202409,4,6,1,30,,3,4,20616,41588,37272,1,7/1/2024
2573,2025,202407,3,7,3,15,,6,4,46007,14816,41043,1,7/1/2024
2574,2025,202409,4,4,4,36,,8,4,43421,33730,21570,1,7/1/2024
2575,2025,202409,2,4,4,24,,7,1,33695,20052,34364,1,7/1/2024
2576,2025,202409,1,4,2,35,,7,2,44374,17989,45329,1,7/1/2024
2577,2025,202407,2,2,1,15,,5,2,24124,12463,37935,1,7/1/2024
2578,2025,202407,2,4,3,36,,3,2,17766,28229,18628,1,7/1/2024
2579,2025,202407,2,3,3,9,,8,1,13483,46265,21005,1,7/1/2024
2580,2025,202408,1,1,3,30,,7,2,13132,27701,46421,1,7/1/2024
2581,2025,202407,5,7,4,35,,8,3,26490,49646,14041,1,7/1/2024
2582,2025,202409,5,7,3,16,,1,2,35081,27499,34738,1,7/1/2024
2583,2025,202409,1,5,3,7,,4,1,47950,40267,17557,1,7/1/2024
2584,2025,202408,5,8,4,6,,7,5,44272,11577,38565,1,7/1/2024
2585,2025,202408,2,5,1,25,,2,1,41870,25436,13481,1,7/1/2024
2586,2025,202408,2,3,1,4,,5,2,12548,36250,47399,1,7/1/2024
2587,2025,202407,1,4,1,11,,7,4,20806,40902,35603,1,7/1/2024
2588,2025,202408,5,4,2,32,,6,5,15412,43229,36934,1,7/1/2024
2589,2025,202409,1,8,3,31,,2,3,37153,23115,25103,1,7/1/2024
2590,2025,202407,1,1,3,10,,5,2,17938,19373,16552,1,7/1/2024
2591,2025,202409,1,7,4,25,,7,5,26718,21048,10599,1,7/1/2024
2592,2025,202409,2,2,3,24,,1,3,41958,18207,35908,1,7/1/2024
2593,2025,202407,2,8,3,20,,3,3,42681,13091,30782,1,7/1/2024
2594,2025,202408,3,2,1,37,,6,4,49438,31667,28840,1,7/1/2024
2595,2025,202409,2,6,4,7,,1,5,31950,49906,45123,1,7/1/2024
2596,2025,202409,3,4,3,39,,4,4,22746,17745,27338,1,7/1/2024
2597,2025,202407,3,5,4,40,,6,2,27653,45146,29416,1,7/1/2024
2598,2025,202407,1,1,3,5,,2,4,49082,20283,12478,1,7/1/2024
2599,2025,202409,5,3,1,38,,1,4,28050,36920,18261,1,7/1/2024
2600,2025,202408,3,7,4,36,,7,5,47081,24613,33089,1,7/1/2024
2601,2025,202407,2,4,4,29,,4,3,23738,18779,24571,1,7/1/2024
2602,2025,202407,1,4,1,18,,7,3,38316,43600,40810,1,7/1/2024
2603,2025,202407,1,3,2,8,,8,2,33214,32767,32210,1,7/1/2024
2604,2025,202407,5,5,1,17,,7,3,41784,49732,27207,1,7/1/2024
2605,2025,202407,4,8,4,28,,8,5,27772,43010,49510,1,7/1/2024
2606,2025,202409,5,5,2,32,,8,2,36219,25511,20723,1,7/1/2024
2607,2025,202407,4,4,4,38,,7,4,23801,33479,36018,1,7/1/2024
2608,2025,202408,3,8,4,11,,7,1,17772,35696,49629,1,7/1/2024
2609,2025,202409,3,2,2,26,,2,3,24238,38947,28167,1,7/1/2024
2610,2025,202409,5,1,4,13,,6,5,32239,19627,13899,1,7/1/2024
2611,2025,202408,4,2,3,33,,2,3,20746,40950,28471,1,7/1/2024
2612,2025,202408,1,4,3,5,,3,3,23248,12533,44743,1,7/1/2024
2613,2025,202407,3,2,2,25,,7,5,14027,12904,39660,1,7/1/2024
2614,2025,202409,2,2,3,34,,2,5,14397,32934,36260,1,7/1/2024
2615,2025,202407,3,3,2,25,,1,5,18243,13772,27983,1,7/1/2024
2616,2025,202407,2,7,3,40,,6,2,21392,22471,10730,1,7/1/2024
2617,2025,202408,2,2,2,21,,2,5,41478,41746,43548,1,7/1/2024
2618,2025,202409,1,4,3,5,,6,4,34515,12097,47697,1,7/1/2024
2619,2025,202408,1,8,4,31,,8,5,45651,33805,17365,1,7/1/2024
2620,2025,202408,1,4,4,1,,2,2,31345,23134,18297,1,7/1/2024
2621,2025,202407,1,5,1,12,,7,3,48222,40597,25280,1,7/1/2024
2622,2025,202408,3,1,3,40,,5,5,21731,34150,35571,1,7/1/2024
2623,2025,202407,5,8,3,9,,7,3,45702,21489,44160,1,7/1/2024
2624,2025,202409,5,1,4,6,,6,2,10068,32245,37154,1,7/1/2024
2625,2025,202407,3,6,4,28,,3,2,30714,32443,46717,1,7/1/2024
2626,2025,202408,5,6,2,18,,3,2,30344,21685,15774,1,7/1/2024
2627,2025,202409,3,5,3,18,,8,5,40465,15632,26915,1,7/1/2024
2628,2025,202408,2,4,2,3,,8,2,46034,33307,40995,1,7/1/2024
2629,2025,202408,5,7,1,36,,2,3,32486,37665,13764,1,7/1/2024
2630,2025,202407,4,8,2,28,,1,2,16631,14125,28342,1,7/1/2024
2631,2025,202409,5,6,2,12,,2,5,11116,31179,47328,1,7/1/2024
2632,2025,202407,3,2,1,29,,3,2,19007,49704,47030,1,7/1/2024
2633,2025,202409,4,2,4,16,,6,1,36469,17782,46115,1,7/1/2024
2634,2025,202409,2,1,1,33,,6,3,44498,34559,28190,1,7/1/2024
2635,2025,202408,2,5,4,1,,4,1,17963,40000,42569,1,7/1/2024
2636,2025,202408,4,4,4,10,,2,3,49529,44486,42572,1,7/1/2024
2637,2025,202408,4,7,2,12,,3,4,21032,14365,48005,1,7/1/2024
2638,2025,202408,2,2,2,18,,7,3,25183,44905,41206,1,7/1/2024
2639,2025,202409,1,2,2,31,,8,5,44440,35760,47672,1,7/1/2024
2640,2025,202408,5,4,4,22,,5,5,32836,27704,48401,1,7/1/2024
2641,2025,202409,5,1,4,11,,5,5,31193,26470,44108,1,7/1/2024
2642,2025,202407,1,5,3,10,,1,5,35858,14650,12179,1,7/1/2024
2643,2025,202408,5,6,1,9,,6,4,28610,38344,23619,1,7/1/2024
2644,2025,202407,1,8,4,39,,4,3,17974,45500,11080,1,7/1/2024
2645,2025,202408,2,4,2,31,,6,2,41992,23907,16155,1,7/1/2024
2646,2025,202409,4,5,2,26,,1,3,12685,27706,24847,1,7/1/2024
2647,2025,202407,2,1,2,5,,2,1,20365,22097,46999,1,7/1/2024
2648,2025,202408,1,4,4,26,,2,5,14730,31544,46711,1,7/1/2024
2649,2025,202408,4,2,2,38,,6,2,43368,27717,10949,1,7/1/2024
2650,2025,202407,3,1,3,13,,7,3,40510,36095,15073,1,7/1/2024
2651,2025,202409,3,3,2,40,,5,1,41366,29782,18979,1,7/1/2024
2652,2025,202408,1,5,4,7,,5,5,15243,42102,10971,1,7/1/2024
2653,2025,202409,3,1,3,15,,7,5,24467,30950,23215,1,7/1/2024
2654,2025,202409,4,7,1,2,,3,3,43660,11798,12296,1,7/1/2024
2655,2025,202408,5,7,2,20,,2,4,20698,11523,30817,1,7/1/2024
2656,2025,202409,4,2,2,30,,5,1,12581,38877,47417,1,7/1/2024
2657,2025,202409,5,1,1,36,,6,5,37206,45814,18743,1,7/1/2024
2658,2025,202408,3,1,1,3,,5,5,38685,44001,30376,1,7/1/2024
2659,2025,202407,4,2,3,35,,1,2,35928,18265,41779,1,7/1/2024
2660,2025,202407,2,8,4,20,,6,1,13372,28333,42112,1,7/1/2024
2661,2025,202408,1,4,3,10,,4,5,37291,39185,37240,1,7/1/2024
2662,2025,202408,2,6,2,39,,2,4,23409,27786,24339,1,7/1/2024
2663,2025,202409,4,4,2,28,,2,1,32986,38074,38975,1,7/1/2024
2664,2025,202407,3,3,4,39,,7,5,35096,40417,13147,1,7/1/2024
2665,2025,202407,3,2,3,33,,3,2,32000,48343,46747,1,7/1/2024
2666,2025,202408,2,4,1,23,,8,1,11683,25002,25292,1,7/1/2024
2667,2025,202409,1,3,3,38,,4,4,49653,20677,45053,1,7/1/2024
2668,2025,202409,5,1,2,38,,5,5,48574,27298,20346,1,7/1/2024
2669,2025,202408,4,4,4,5,,4,2,10391,47572,49351,1,7/1/2024
2670,2025,202408,1,7,2,23,,6,3,21723,45953,45502,1,7/1/2024
2671,2025,202409,1,6,2,21,,2,2,35436,38139,16168,1,7/1/2024
2672,2025,202409,1,3,2,23,,8,1,26924,30987,23071,1,7/1/2024
2673,2025,202409,4,4,4,10,,7,4,48012,40964,19286,1,7/1/2024
2674,2025,202409,5,1,4,35,,3,3,49871,11119,18753,1,7/1/2024
2675,2025,202408,1,1,4,22,,6,2,15717,23189,27463,1,7/1/2024
2676,2025,202407,3,1,2,35,,7,5,10272,49228,24137,1,7/1/2024
2677,2025,202408,3,3,3,1,,5,2,33939,46125,13716,1,7/1/2024
2678,2025,202407,1,8,1,28,,1,4,24376,13547,40444,1,7/1/2024
2679,2025,202409,3,3,1,10,,8,2,24178,12588,25342,1,7/1/2024
2680,2025,202407,3,8,2,14,,7,5,42161,17434,16541,1,7/1/2024
2681,2025,202407,4,3,1,5,,1,5,35830,39814,14200,1,7/1/2024
2682,2025,202407,3,1,2,35,,8,2,18863,36387,42568,1,7/1/2024
2683,2025,202409,4,3,1,36,,4,3,21002,36713,33553,1,7/1/2024
2684,2025,202408,4,1,3,8,,5,3,38894,12592,14496,1,7/1/2024
2685,2025,202408,2,4,3,33,,5,5,18510,49960,27217,1,7/1/2024
2686,2025,202407,4,5,2,30,,2,3,35540,31796,22916,1,7/1/2024
2687,2025,202408,1,3,1,15,,7,4,45959,21970,32379,1,7/1/2024
2688,2025,202407,5,6,1,33,,1,5,25307,22924,26413,1,7/1/2024
2689,2025,202407,2,8,3,36,,6,4,23525,31013,38952,1,7/1/2024
2690,2025,202407,5,5,1,2,,5,1,22006,25358,13887,1,7/1/2024
2691,2025,202409,5,3,3,15,,1,4,37060,30307,11198,1,7/1/2024
2692,2025,202408,1,8,1,37,,7,2,33677,19136,32448,1,7/1/2024
2693,2025,202407,1,6,2,35,,8,5,31795,37863,10548,1,7/1/2024
2694,2025,202409,5,4,1,34,,7,2,31452,11203,29454,1,7/1/2024
2695,2025,202408,1,5,3,26,,5,2,11710,19400,30543,1,7/1/2024
2696,2025,202408,1,5,3,33,,3,3,47932,26576,13250,1,7/1/2024
2697,2025,202409,2,3,1,13,,5,4,32486,38001,21328,1,7/1/2024
2698,2025,202409,4,1,2,27,,8,2,14401,10029,11966,1,7/1/2024
2699,2025,202407,4,7,2,18,,4,2,15468,14892,19966,1,7/1/2024
2700,2025,202408,2,1,3,27,,8,3,15026,23877,38363,1,7/1/2024
2701,2025,202409,2,5,1,6,,4,4,17973,42073,16711,1,7/1/2024
2702,2025,202409,5,2,3,24,,6,2,13941,38568,21593,1,7/1/2024
2703,2025,202408,4,5,4,28,,3,3,39074,24705,38859,1,7/1/2024
2704,2025,202408,3,6,3,9,,1,2,25373,41196,17440,1,7/1/2024
2705,2025,202409,3,6,3,37,,3,5,15840,21168,24697,1,7/1/2024
2706,2025,202407,4,3,3,16,,6,1,30532,34246,38806,1,7/1/2024
2707,2025,202408,3,7,3,27,,4,3,41572,40118,14981,1,7/1/2024
2708,2025,202408,3,6,1,31,,6,3,21468,32668,41146,1,7/1/2024
2709,2025,202408,3,8,2,36,,1,2,25559,46504,19906,1,7/1/2024
2710,2025,202408,5,7,4,39,,4,4,45751,20271,11557,1,7/1/2024
2711,2025,202409,3,8,4,20,,3,2,24636,19702,13925,1,7/1/2024
2712,2025,202409,4,2,1,14,,4,2,15691,37615,40923,1,7/1/2024
2713,2025,202409,2,8,4,38,,4,5,46075,10481,30345,1,7/1/2024
2714,2025,202408,2,1,3,31,,8,4,21565,44768,40283,1,7/1/2024
2715,2025,202408,5,2,1,24,,5,2,40974,48210,25845,1,7/1/2024
2716,2025,202408,4,8,4,19,,2,4,42673,20583,25958,1,7/1/2024
2717,2025,202407,3,3,1,13,,1,2,23823,36524,30324,1,7/1/2024
2718,2025,202409,3,5,3,23,,4,4,39074,12297,18146,1,7/1/2024
2719,2025,202408,5,4,4,40,,6,4,12014,27019,49703,1,7/1/2024
2720,2025,202407,5,7,1,14,,8,1,34195,39623,19203,1,7/1/2024
2721,2025,202408,3,8,2,37,,5,3,32375,34612,37319,1,7/1/2024
2722,2025,202407,4,3,2,14,,2,5,16048,39751,35867,1,7/1/2024
2723,2025,202407,1,2,2,9,,8,1,16424,25435,27846,1,7/1/2024
2724,2025,202408,5,1,1,8,,5,2,12096,42789,29657,1,7/1/2024
2725,2025,202407,4,5,3,35,,2,3,29487,26836,16945,1,7/1/2024
2726,2025,202407,3,5,1,34,,4,1,30256,39040,24635,1,7/1/2024
2727,2025,202409,4,2,2,8,,2,5,44817,43034,32667,1,7/1/2024
2728,2025,202407,3,4,1,4,,8,5,44092,26710,28676,1,7/1/2024
2729,2025,202407,4,3,2,17,,5,1,25751,15023,47846,1,7/1/2024
2730,2025,202409,2,6,1,11,,7,2,39496,24886,29457,1,7/1/2024
2731,2025,202409,5,7,2,10,,1,5,40817,29815,39593,1,7/1/2024
2732,2025,202409,2,1,1,29,,4,2,15980,46618,43283,1,7/1/2024
2733,2025,202407,5,5,4,31,,8,3,31512,31709,38505,1,7/1/2024
2734,2025,202409,1,3,2,30,,6,3,26668,12505,29393,1,7/1/2024
2735,2025,202409,4,7,4,16,,2,1,35371,21118,34730,1,7/1/2024
2736,2025,202407,3,6,1,25,,7,5,16203,15780,49973,1,7/1/2024
2737,2025,202407,1,3,1,36,,3,3,11924,16842,49016,1,7/1/2024
2738,2025,202409,2,3,1,14,,4,2,48796,18965,33074,1,7/1/2024
2739,2025,202407,5,8,1,27,,5,5,27785,45101,12904,1,7/1/2024
2740,2025,202407,5,6,4,33,,4,5,30272,41681,30569,1,7/1/2024
2741,2025,202408,2,8,4,36,,1,3,11015,46746,11222,1,7/1/2024
2742,2025,202407,4,2,4,31,,5,2,37436,20854,11096,1,7/1/2024
2743,2025,202408,2,8,1,11,,5,3,40669,20347,20339,1,7/1/2024
2744,2025,202409,2,7,1,7,,7,2,36281,44437,21006,1,7/1/2024
2745,2025,202409,1,7,2,6,,3,2,44140,20729,12210,1,7/1/2024
2746,2025,202408,5,6,4,26,,1,4,48819,31446,14251,1,7/1/2024
2747,2025,202408,4,8,4,10,,3,5,27188,36925,48257,1,7/1/2024
2748,2025,202408,1,8,1,40,,3,5,12400,32485,46256,1,7/1/2024
2749,2025,202408,1,4,4,39,,2,3,33100,24522,45603,1,7/1/2024
2750,2025,202407,1,7,4,37,,1,2,18745,21123,22547,1,7/1/2024
2751,2025,202408,2,3,2,8,,1,5,10058,17595,24826,1,7/1/2024
2752,2025,202409,1,7,2,35,,3,2,11811,45213,43176,1,7/1/2024
2753,2025,202409,4,2,4,2,,5,1,26840,14444,19964,1,7/1/2024
2754,2025,202409,5,7,2,37,,3,1,39472,35825,37813,1,7/1/2024
2755,2025,202408,1,2,1,36,,8,1,11439,47036,42226,1,7/1/2024
2756,2025,202409,4,1,2,22,,8,1,32297,33883,16110,1,7/1/2024
2757,2025,202408,5,8,1,16,,6,3,29962,26072,40621,1,7/1/2024
2758,2025,202409,2,3,4,26,,4,3,39924,36611,35594,1,7/1/2024
2759,2025,202407,2,1,1,30,,5,5,34069,16982,41991,1,7/1/2024
2760,2025,202407,5,3,2,36,,3,1,46957,18228,34474,1,7/1/2024
2761,2025,202409,4,5,2,5,,3,4,13490,12620,38096,1,7/1/2024
2762,2025,202408,5,8,3,14,,8,5,11565,27094,21430,1,7/1/2024
2763,2025,202407,3,4,2,30,,4,3,40428,17641,36236,1,7/1/2024
2764,2025,202408,1,5,3,38,,7,3,16897,30731,15537,1,7/1/2024
2765,2025,202407,1,1,1,27,,7,4,35335,16982,21965,1,7/1/2024
2766,2025,202408,4,7,2,31,,8,1,25966,23458,48656,1,7/1/2024
2767,2025,202407,5,7,4,19,,5,3,35349,17704,18598,1,7/1/2024
2768,2025,202408,4,6,4,24,,5,2,29816,38229,11705,1,7/1/2024
2769,2025,202408,4,6,1,37,,4,1,24159,28473,49828,1,7/1/2024
2770,2025,202409,1,3,2,2,,4,3,25012,43159,39540,1,7/1/2024
2771,2025,202408,1,2,3,38,,5,2,43242,45808,20232,1,7/1/2024
2772,2025,202409,4,3,4,23,,2,3,41520,31039,20116,1,7/1/2024
2773,2025,202408,2,7,2,25,,6,3,12282,19540,42629,1,7/1/2024
2774,2025,202409,3,2,3,10,,8,1,31914,32203,49522,1,7/1/2024
2775,2025,202409,4,1,1,12,,4,2,30504,18871,27110,1,7/1/2024
2776,2025,202407,4,7,4,11,,3,5,24550,27139,10994,1,7/1/2024
2777,2025,202409,4,4,2,15,,3,2,20260,35481,26572,1,7/1/2024
2778,2025,202408,2,3,4,36,,4,3,21223,17652,30388,1,7/1/2024
2779,2025,202409,1,4,4,2,,5,4,21204,18077,11589,1,7/1/2024
2780,2025,202408,4,4,1,4,,2,2,39364,38261,42478,1,7/1/2024
2781,2025,202407,5,7,1,16,,4,5,19289,40026,13705,1,7/1/2024
2782,2025,202407,2,3,3,13,,2,5,43567,33711,27872,1,7/1/2024
2783,2025,202408,3,3,1,21,,3,1,44399,44495,28084,1,7/1/2024
2784,2025,202407,4,5,1,31,,5,5,22597,13228,26482,1,7/1/2024
2785,2025,202407,4,3,2,6,,1,3,16030,25981,12413,1,7/1/2024
2786,2025,202408,3,5,2,13,,1,2,10419,38052,14099,1,7/1/2024
2787,2025,202407,1,3,3,30,,4,4,22342,20733,11746,1,7/1/2024
2788,2025,202409,4,7,3,38,,4,2,28745,30513,47639,1,7/1/2024
2789,2025,202408,2,1,1,40,,2,2,45856,25208,20331,1,7/1/2024
2790,2025,202408,2,7,4,38,,6,2,11460,19600,29257,1,7/1/2024
2791,2025,202407,2,4,2,26,,6,5,40734,48491,48402,1,7/1/2024
2792,2025,202407,2,5,1,23,,8,2,21759,25122,32937,1,7/1/2024
2793,2025,202409,2,5,2,34,,7,5,22136,35194,23898,1,7/1/2024
2794,2025,202407,5,8,4,36,,2,1,19201,32295,16234,1,7/1/2024
2795,2025,202407,4,6,1,1,,3,4,25298,13015,16222,1,7/1/2024
2796,2025,202407,5,5,1,39,,7,4,16036,49419,18374,1,7/1/2024
2797,2025,202407,1,2,3,8,,3,2,43495,14760,24450,1,7/1/2024
2798,2025,202407,4,3,4,16,,2,3,32379,30206,38557,1,7/1/2024
